Campaign_ID,Channel_Used,Campaign_Goal,Customer_Segment,Target_Audience,gender,age_group,Duration,duration_days,Date,Clicks,Impressions,ctr,Conversion_Rate,Engagement_Score,engagement_tier,acquisition_cost,cost_per_click,ROI,Location,Language,Company
592058,Facebook,Market Expansion,Health,Women 35-44,Women,35-44,30 Days,30,2022-12-09,17359,52939,0.3279057027900036,0.09,8,high,6694.08,0.3856259001094533,5.16,Austin,Spanish,Well Wish
328417,Facebook,Product Launch,Food,All Ages,,,30 Days,30,2022-03-11,11492,35559,0.32318119182204225,0.1,10,high,4530.1,0.39419596240863214,2.97,Las Vegas,Spanish,Feast Flavors
924003,Facebook,Brand Awareness,Food,Women 35-44,Women,35-44,45 Days,45,2022-07-19,25206,76182,0.3308655587934158,0.01,10,high,9582.15,0.38015353487264936,2.53,Austin,French,Feast Flavors
308440,Facebook,Brand Awareness,Fashion,Women 45-60,Women,45-60,15 Days,15,2022-02-09,776,3818,0.2032477737035097,0.09,1,low,500.0,0.6443298969072165,2.18,Austin,Spanish,Chic Couture
880129,Facebook,Market Expansion,Fashion,Men 18-24,Men,18-24,15 Days,15,2022-07-16,9548,29802,0.3203811824709751,0.09,8,high,3819.46,0.40002723083368247,0.99,Austin,Spanish,Mode Maven
307271,Facebook,Increase Sales,Technology,Women 25-34,Women,25-34,45 Days,45,2022-08-27,21997,66675,0.32991376077990253,0.15,6,mid,8394.53,0.38162158476155844,2.37,Miami,Spanish,Tech Titans
646778,Facebook,Product Launch,Food,Men 18-24,Men,18-24,45 Days,45,2022-06-05,21066,63918,0.32957852248193,0.04,2,low,8055.05,0.38237206873635243,5.26,Los Angeles,Spanish,Epicurean Edge
296778,Facebook,Product Launch,Home,Women 18-24,Women,18-24,45 Days,45,2022-06-15,21149,64163,0.3296136402599629,0.11,6,mid,8085.89,0.38232966097687837,7.9,New York,English,Cozy Corners
674083,Facebook,Product Launch,Health,Men 18-24,Men,18-24,45 Days,45,2022-10-07,27639,83387,0.3314545432741315,0.11,1,low,10471.62,0.37887116031694346,6.67,Miami,Spanish,Heal Hub
600401,Facebook,Brand Awareness,Health,Men 45-60,Men,45-60,60 Days,60,2022-06-18,38883,116692,0.33321050286223564,0.13,4,mid,15000.0,0.3857727027235553,2.41,Los Angeles,Spanish,Heal Hub
777273,Facebook,Product Launch,Food,Men 25-34,Men,25-34,15 Days,15,2022-10-21,3439,11708,0.29373078237102834,0.09,10,high,1314.63,0.3822710090142484,4.4,Los Angeles,Spanish,Gastronomy Guild
651000,Facebook,Brand Awareness,Food,All Ages,,,15 Days,15,2022-10-16,10208,31757,0.3214409421544856,0.09,7,high,4062.75,0.39799666927899685,7.26,Austin,English,Gourmet Grove
864658,Facebook,Market Expansion,Food,All Ages,,,60 Days,60,2022-01-02,31185,93892,0.3321369232735483,0.06,4,mid,11775.39,0.3775978835978836,2.18,Los Angeles,French,Nosh Nirvana
538237,Facebook,Increase Sales,Technology,Men 45-60,Men,45-60,60 Days,60,2022-05-30,35357,106249,0.3327748967049102,0.07,5,mid,13405.75,0.37915405718810985,0.8,Miami,French,Silicon Saga
330016,Facebook,Product Launch,Fashion,Men 18-24,Men,18-24,15 Days,15,2022-12-25,10106,31453,0.3213048039932598,0.14,7,high,4025.53,0.3983306946368494,3.21,Austin,Spanish,Vogue Visions
410544,Facebook,Brand Awareness,Technology,Women 45-60,Women,45-60,60 Days,60,2022-11-10,36814,110563,0.33296853377712254,0.03,1,low,14067.56,0.3821252784266855,0.36,New York,French,Gadget Giants
363016,Facebook,Product Launch,Food,Women 18-24,Women,18-24,30 Days,30,2022-12-15,18698,56904,0.3285884999297062,0.04,1,low,7183.93,0.3842084714942775,7.05,Austin,Spanish,Culinary Quest
872498,Facebook,Brand Awareness,Fashion,Men 35-44,Men,35-44,45 Days,45,2022-11-04,23166,70139,0.33028700152554213,0.09,1,low,8828.42,0.38109384442717775,2.58,Austin,French,Fiber Fashion
602131,Facebook,Brand Awareness,Health,Men 35-44,Men,35-44,60 Days,60,2022-03-03,35306,106096,0.33277409138893077,0.05,1,low,13382.45,0.3790418059253385,6.09,Las Vegas,English,Wellness Waves
242660,Facebook,Market Expansion,Health,Men 45-60,Men,45-60,45 Days,45,2022-04-19,28519,85993,0.33164327328968635,0.12,9,high,10796.08,0.3785574529261194,0.79,New York,French,Vital Vigor
642533,Facebook,Market Expansion,Technology,Men 25-34,Men,25-34,45 Days,45,2022-04-25,25859,78115,0.3310375728093196,0.02,6,mid,9814.46,0.3795374917823581,0.55,Austin,English,Code Crafters
542188,Facebook,Market Expansion,Food,Men 35-44,Men,35-44,60 Days,60,2022-12-12,34193,102801,0.3326134959776656,0.09,10,high,12927.29,0.37806831807679936,1.43,Miami,Spanish,Gastronomy Guild
262335,Facebook,Product Launch,Technology,Men 25-34,Men,25-34,30 Days,30,2022-06-12,18988,57763,0.3287225386493084,0.05,10,high,7292.66,0.38406677901832736,0.32,Las Vegas,English,Giga Geeks
793784,Facebook,Product Launch,Food,Women 25-34,Women,25-34,15 Days,15,2022-01-31,6978,22188,0.3144943212547323,0.02,8,high,2848.24,0.4081742619661794,6.45,Los Angeles,French,Culinary Quest
143585,Facebook,Market Expansion,Technology,Men 18-24,Men,18-24,45 Days,45,2022-05-18,27409,82708,0.33139478647772885,0.13,9,high,10389.48,0.3790535955343135,1.31,Austin,English,Giga Geeks
446741,Facebook,Brand Awareness,Health,Men 45-60,Men,45-60,15 Days,15,2022-09-02,1057,4651,0.22726295420339712,0.08,5,mid,500.0,0.47303689687795647,3.07,Las Vegas,French,Pulse Point
684673,Facebook,Increase Sales,Health,Women 18-24,Women,18-24,60 Days,60,2022-11-24,31991,96279,0.33227391227578185,0.14,2,low,12084.66,0.37775186771279423,5.71,Austin,French,Vigor Valley
629783,Facebook,Product Launch,Health,Women 45-60,Women,45-60,15 Days,15,2022-08-18,4545,14983,0.3033437896282453,0.06,5,mid,1848.84,0.4067854785478548,3.96,Las Vegas,English,Elixir Essence
136417,Facebook,Product Launch,Home,Women 25-34,Women,25-34,60 Days,60,2022-04-20,33319,100212,0.3324851315211751,0.05,7,high,12589.8,0.3778564782856628,4.76,Miami,English,Hearth Harmony
722762,Facebook,Market Expansion,Home,Women 18-24,Women,18-24,60 Days,60,2022-10-13,38533,115655,0.3331719337685357,0.02,3,mid,15000.0,0.3892767238470921,7.7,New York,English,Nest Neat
424922,Facebook,Increase Sales,Food,Men 25-34,Men,25-34,30 Days,30,2022-08-01,10917,33856,0.3224539224952741,0.13,2,low,4319.52,0.3956691398735917,2.27,Austin,Spanish,Feast Flavors
651097,Facebook,Increase Sales,Fashion,Women 25-34,Women,25-34,15 Days,15,2022-01-24,2092,7715,0.2711600777705768,0.05,5,mid,504.82,0.2413097514340344,2.76,Miami,Spanish,Mode Maven
864405,Facebook,Market Expansion,Home,Women 25-34,Women,25-34,30 Days,30,2022-08-25,14385,44128,0.32598350253807107,0.12,3,mid,5590.74,0.3886506777893639,1.16,Las Vegas,English,Furnish Fine
423249,Facebook,Increase Sales,Home,Men 18-24,Men,18-24,30 Days,30,2022-02-04,14400,44172,0.32599837000814996,0.09,5,mid,5596.72,0.3886611111111111,6.99,New York,French,Homely Haven
745115,Facebook,Increase Sales,Home,Women 45-60,Women,45-60,15 Days,15,2022-10-20,8905,27898,0.3191985088536813,0.04,8,high,3580.71,0.4021010668163953,0.63,Austin,French,Cozy Corners
324846,Facebook,Product Launch,Home,All Ages,,,60 Days,60,2022-05-30,36804,110536,0.3329593978432366,0.09,7,high,14063.55,0.3821201499836974,7.17,Miami,French,Living Luxe
119816,Facebook,Increase Sales,Technology,Women 18-24,Women,18-24,60 Days,60,2022-11-11,36434,109438,0.33291909574370876,0.15,10,high,13889.04,0.38121095679859474,7.09,Austin,Spanish,Giga Geeks
612236,Facebook,Increase Sales,Fashion,Women 25-34,Women,25-34,15 Days,15,2022-06-09,7315,23188,0.31546489563567365,0.04,3,mid,2976.52,0.40690635680109366,7.92,Miami,French,Silk & Style
472051,Facebook,Increase Sales,Health,Men 45-60,Men,45-60,60 Days,60,2022-10-24,30297,91261,0.3319818980725611,0.09,9,high,11447.24,0.37783410898768854,0.68,Austin,French,Wellness Waves
335998,Facebook,Brand Awareness,Health,Men 45-60,Men,45-60,15 Days,15,2022-07-27,4125,13739,0.300240192153723,0.12,8,high,1654.52,0.40109575757575755,4.73,New York,English,Wellness Waves
594249,Facebook,Product Launch,Home,Men 18-24,Men,18-24,45 Days,45,2022-04-27,21519,65259,0.32974762101779065,0.02,6,mid,8220.54,0.38201310469817373,5.65,Austin,English,Cozy Corners
230513,Facebook,Product Launch,Food,Men 25-34,Men,25-34,60 Days,60,2022-12-27,35218,105836,0.3327601194300616,0.09,8,high,13345.05,0.37892696916349594,0.48,New York,Spanish,Savor Street
869160,Facebook,Increase Sales,Technology,Women 45-60,Women,45-60,30 Days,30,2022-10-11,13887,42653,0.3255808501160528,0.1,7,high,5409.8,0.3895585799668755,1.53,Las Vegas,English,Quantum Quirks
862457,Facebook,Increase Sales,Home,Men 18-24,Men,18-24,30 Days,30,2022-03-12,14834,45459,0.32631602102993906,0.1,5,mid,5758.72,0.38821086692732915,7.65,Los Angeles,Spanish,Decor Dreams
288854,Facebook,Market Expansion,Home,Men 25-34,Men,25-34,45 Days,45,2022-05-30,26334,79521,0.3311578073716377,0.03,3,mid,9994.58,0.3795314042682464,5.43,Los Angeles,Spanish,Living Luxe
572617,Facebook,Market Expansion,Fashion,Women 45-60,Women,45-60,15 Days,15,2022-07-27,8366,26299,0.31811095478915546,0.03,2,low,3377.41,0.40370666985417164,7.31,New York,Spanish,Fiber Fashion
980365,Facebook,Increase Sales,Health,Men 18-24,Men,18-24,60 Days,60,2022-03-28,35800,107560,0.33283748605429525,0.12,7,high,13594.3,0.37972905027932957,7.63,Las Vegas,French,Balance Beam
643135,Facebook,Increase Sales,Technology,Women 35-44,Women,35-44,45 Days,45,2022-11-02,24867,75177,0.3307793607087274,0.12,8,high,9460.54,0.3804455704347127,2.16,Los Angeles,English,NexGen Nerds
639048,Facebook,Market Expansion,Health,Women 25-34,Women,25-34,60 Days,60,2022-12-05,33994,102211,0.33258651221492797,0.14,4,mid,12847.74,0.3779414014237807,0.77,Miami,Spanish,Wellness Waves
955145,Facebook,Brand Awareness,Food,Men 18-24,Men,18-24,30 Days,30,2022-03-14,19118,58148,0.3287817293802022,0.04,7,high,7342.64,0.38406946333298464,1.71,Austin,French,Savor Street
456557,Facebook,Brand Awareness,Technology,Men 18-24,Men,18-24,60 Days,60,2022-09-22,32108,96623,0.33230183289692933,0.06,1,low,12129.14,0.3777606826959013,6.76,Austin,English,Silicon Saga
351958,Facebook,Brand Awareness,Food,Women 25-34,Women,25-34,30 Days,30,2022-09-13,16231,49598,0.32725109883463044,0.04,7,high,6272.46,0.38644938697554065,4.95,Austin,French,Bistro Bliss
982031,Facebook,Brand Awareness,Technology,Men 45-60,Men,45-60,45 Days,45,2022-08-12,21086,63976,0.3295923471301738,0.03,2,low,8062.34,0.3823551171393342,3.31,Miami,English,Giga Geeks
281162,Facebook,Increase Sales,Health,Women 25-34,Women,25-34,30 Days,30,2022-04-13,14253,43737,0.3258796899650182,0.02,3,mid,5544.63,0.389014944222269,5.06,Austin,English,Heal Hub
591976,Facebook,Market Expansion,Fashion,All Ages,,,45 Days,45,2022-08-11,27821,83927,0.3314904619490748,0.13,5,mid,10541.2,0.37889364149383564,1.06,Miami,English,Fiber Fashion
419428,Facebook,Product Launch,Fashion,All Ages,,,60 Days,60,2022-07-20,32600,98083,0.3323715628600267,0.1,3,mid,12314.08,0.3777325153374233,7.11,New York,French,Chic Couture
519135,Facebook,Increase Sales,Technology,Women 25-34,Women,25-34,15 Days,15,2022-07-25,9047,28318,0.3194787767497705,0.15,2,low,3634.4,0.4017243285066873,1.07,New York,Spanish,Quantum Quirks
680686,Facebook,Product Launch,Technology,Women 35-44,Women,35-44,45 Days,45,2022-09-13,23650,71571,0.33044110044571123,0.02,5,mid,9007.96,0.38088625792811837,1.72,Austin,French,Quantum Quirks
698855,Facebook,Product Launch,Food,All Ages,,,45 Days,45,2022-07-15,20474,62164,0.32935461038543207,0.11,1,low,7838.71,0.3828616782260428,5.68,Miami,French,Culinary Quest
584810,Facebook,Brand Awareness,Food,Men 18-24,Men,18-24,15 Days,15,2022-10-18,2434,8729,0.27884064612212167,0.13,8,high,745.81,0.30641331142152833,6.9,New York,Spanish,Gastronomy Guild
903675,Facebook,Increase Sales,Food,All Ages,,,30 Days,30,2022-01-17,10841,33633,0.32233223322332233,0.01,7,high,4291.14,0.39582510838483537,5.21,Los Angeles,Spanish,Bistro Bliss
175059,Facebook,Brand Awareness,Technology,Women 45-60,Women,45-60,15 Days,15,2022-06-27,6326,20256,0.31230252764612954,0.04,3,mid,2587.07,0.40895826746759406,0.56,Las Vegas,French,Pixel Pioneers
256498,Facebook,Product Launch,Food,All Ages,,,30 Days,30,2022-02-06,14046,43126,0.32569679543662755,0.04,4,mid,5468.83,0.38935141677345864,3.48,Los Angeles,Spanish,Gourmet Grove
121161,Facebook,Increase Sales,Home,Women 25-34,Women,25-34,15 Days,15,2022-04-23,7223,22916,0.31519462384360275,0.14,6,mid,2942.45,0.4073722829849093,4.32,Los Angeles,Spanish,Hearth Harmony
731186,Facebook,Product Launch,Food,Women 25-34,Women,25-34,30 Days,30,2022-07-07,13693,42080,0.32540399239543727,0.05,9,high,5338.66,0.38988242167530857,3.92,Miami,English,Culinary Quest
345938,Facebook,Brand Awareness,Health,All Ages,,,45 Days,45,2022-04-18,21784,66045,0.3298357180710122,0.05,7,high,8315.54,0.38172695556371655,7.05,New York,English,Aura Align
639703,Facebook,Product Launch,Fashion,Women 18-24,Women,18-24,45 Days,45,2022-08-20,21762,65979,0.32983221934251805,0.13,8,high,8307.87,0.3817604080507307,3.73,Austin,English,Runway Rebels
883377,Facebook,Market Expansion,Technology,Men 25-34,Men,25-34,60 Days,60,2022-12-09,38800,116446,0.33320165570307264,0.03,4,mid,15000.0,0.3865979381443299,5.51,Los Angeles,Spanish,Tech Titans
408527,Facebook,Product Launch,Health,All Ages,,,30 Days,30,2022-03-15,16192,49481,0.32723671712374447,0.12,4,mid,6258.64,0.38652667984189726,6.49,Los Angeles,French,Wellness Waves
698138,Facebook,Brand Awareness,Health,All Ages,,,60 Days,60,2022-10-02,33077,99495,0.33244886677722496,0.02,8,high,12498.09,0.3778483538410376,0.58,New York,French,Elixir Essence
679879,Facebook,Increase Sales,Home,Women 45-60,Women,45-60,15 Days,15,2022-06-08,2068,7645,0.27050359712230215,0.12,1,low,500.0,0.24177949709864605,0.71,Las Vegas,English,Decor Dreams
793082,Facebook,Increase Sales,Technology,Women 35-44,Women,35-44,15 Days,15,2022-01-11,740,3712,0.19935344827586207,0.14,6,mid,500.0,0.6756756756756757,3.68,Austin,Spanish,Innovate Infinity
568613,Facebook,Market Expansion,Technology,Men 18-24,Men,18-24,45 Days,45,2022-12-19,21146,64154,0.3296131184337687,0.03,9,high,8084.45,0.38231580440745294,3.28,Las Vegas,English,Silicon Saga
142932,Facebook,Brand Awareness,Home,Men 35-44,Men,35-44,30 Days,30,2022-11-04,18030,54926,0.3282598405126898,0.05,10,high,6937.94,0.38479977814753186,7.72,Miami,English,Hearth Harmony
788529,Facebook,Market Expansion,Technology,Women 45-60,Women,45-60,15 Days,15,2022-09-28,2225,8109,0.27438648415340977,0.06,8,high,599.79,0.2695685393258427,2.15,Los Angeles,French,Giga Geeks
443938,Facebook,Market Expansion,Health,Men 35-44,Men,35-44,60 Days,60,2022-06-28,39868,119611,0.33331382565148693,0.13,4,mid,15000.0,0.37624159727099427,5.15,New York,Spanish,Vital Vigor
354456,Facebook,Brand Awareness,Technology,Men 35-44,Men,35-44,30 Days,30,2022-07-13,14782,45306,0.32627025118085906,0.04,6,mid,5739.04,0.388245163036125,4.06,Miami,Spanish,Silicon Saga
928973,Facebook,Market Expansion,Fashion,Men 45-60,Men,45-60,45 Days,45,2022-09-23,28329,85432,0.3315970596497799,0.01,3,mid,10725.47,0.37860390412651346,7.25,Las Vegas,French,Chic Couture
381155,Facebook,Market Expansion,Technology,Men 45-60,Men,45-60,45 Days,45,2022-07-29,28389,85610,0.3316084569559631,0.13,1,low,10748.4,0.3786114340061291,3.82,Austin,French,Tech Titans
205874,Facebook,Brand Awareness,Food,All Ages,,,45 Days,45,2022-03-08,26952,81352,0.3313010128822893,0.06,5,mid,10218.93,0.3791529385574354,7.09,Los Angeles,English,Dine Divine
698893,Facebook,Market Expansion,Health,All Ages,,,30 Days,30,2022-07-23,18332,55821,0.32840687196574764,0.11,2,low,7049.97,0.3845717870390574,1.79,Las Vegas,Spanish,Vital Vigor
857577,Facebook,Product Launch,Health,Women 45-60,Women,45-60,15 Days,15,2022-02-22,1120,4837,0.23154848046309695,0.13,6,mid,500.0,0.44642857142857145,6.88,New York,Spanish,Vigor Valley
428141,Facebook,Product Launch,Fashion,All Ages,,,30 Days,30,2022-02-24,12985,39983,0.3247630242853213,0.11,4,mid,5078.45,0.391101270696958,6.56,Las Vegas,French,Trend Tailors
224498,Facebook,Market Expansion,Home,Men 45-60,Men,45-60,30 Days,30,2022-09-22,13483,41458,0.32522070529210284,0.01,8,high,5260.38,0.39014907661499665,4.07,Austin,English,Decor Dreams
291861,Facebook,Brand Awareness,Health,Men 18-24,Men,18-24,30 Days,30,2022-06-29,11727,36255,0.32345883326437735,0.06,4,mid,4615.77,0.3936019442312612,1.3,Las Vegas,French,Elixir Essence
945731,Facebook,Product Launch,Fashion,Women 25-34,Women,25-34,60 Days,60,2022-09-26,33963,102120,0.33257931844888367,0.06,5,mid,12834.47,0.37789565114978063,1.97,Miami,French,Style Sphere
281815,Facebook,Product Launch,Technology,Men 18-24,Men,18-24,60 Days,60,2022-12-25,35597,106959,0.33280976822894753,0.01,7,high,13507.71,0.37946203331741435,3.49,Las Vegas,Spanish,Cyber Circuit
678361,Facebook,Product Launch,Food,Men 45-60,Men,45-60,60 Days,60,2022-06-20,30541,91984,0.3320251348060532,0.1,10,high,11536.86,0.37774990995710683,3.53,Miami,French,Culinary Quest
625451,Facebook,Market Expansion,Technology,Women 45-60,Women,45-60,30 Days,30,2022-11-03,16910,51609,0.32765602898719215,0.03,4,mid,6524.26,0.3858225901833235,2.5,Austin,Spanish,Giga Geeks
871423,Facebook,Brand Awareness,Food,Women 25-34,Women,25-34,45 Days,45,2022-07-08,22783,69003,0.33017405040360565,0.04,10,high,8683.9,0.3811570030285739,4.8,New York,English,Epicurean Edge
822827,Facebook,Product Launch,Health,All Ages,,,60 Days,60,2022-03-12,35357,106248,0.33277802876289436,0.15,9,high,13405.72,0.3791532086998331,6.94,New York,French,Well Wish
733823,Facebook,Market Expansion,Health,Women 18-24,Women,18-24,45 Days,45,2022-08-13,23951,72464,0.33052274232722456,0.03,2,low,9121.82,0.3808534090434637,5.29,Miami,English,Balance Beam
268391,Facebook,Increase Sales,Food,Women 18-24,Women,18-24,45 Days,45,2022-06-10,29034,87519,0.3317451067768142,0.13,5,mid,10987.55,0.37843734931459666,0.83,Austin,Spanish,Dine Divine
426406,Facebook,Increase Sales,Food,Women 35-44,Women,35-44,15 Days,15,2022-09-13,9666,30151,0.32058638187788135,0.12,6,mid,3863.55,0.3997051520794538,3.01,New York,Spanish,Nosh Nirvana
325954,Facebook,Brand Awareness,Health,Women 45-60,Women,45-60,60 Days,60,2022-08-24,36745,110361,0.33295276411051006,0.14,1,low,14036.22,0.38198993060280306,7.52,Austin,French,Vital Vigor
105502,Facebook,Brand Awareness,Fashion,Men 35-44,Men,35-44,60 Days,60,2022-07-19,33533,100847,0.33251360972562394,0.05,8,high,12670.91,0.3778638952673486,5.05,New York,French,Vogue Visions
231770,Facebook,Increase Sales,Fashion,Women 18-24,Women,18-24,15 Days,15,2022-02-23,3655,12347,0.29602332550417104,0.04,4,mid,1424.97,0.3898686730506156,4.78,Austin,Spanish,Fiber Fashion
913081,Facebook,Increase Sales,Home,Women 35-44,Women,35-44,30 Days,30,2022-08-10,11740,36295,0.32346053175368505,0.09,7,high,4620.48,0.39356729131175466,1.41,Miami,English,Hearth Harmony
446676,Facebook,Increase Sales,Fashion,Women 18-24,Women,18-24,60 Days,60,2022-03-04,34599,104002,0.3326762946866406,0.1,9,high,13090.1,0.37833752420590194,2.4,Las Vegas,English,Runway Rebels
358951,Facebook,Product Launch,Food,Women 35-44,Women,35-44,15 Days,15,2022-05-15,9082,28421,0.31955244361563634,0.04,9,high,3647.02,0.4015657344197313,6.93,New York,English,Dine Divine
243553,Facebook,Market Expansion,Food,Men 45-60,Men,45-60,15 Days,15,2022-07-12,822,3955,0.20783817951959546,0.1,4,mid,500.0,0.6082725060827251,7.09,Los Angeles,English,Culinary Quest
614052,Facebook,Increase Sales,Health,Women 45-60,Women,45-60,45 Days,45,2022-12-01,20385,61899,0.3293268065719963,0.14,5,mid,7805.71,0.3829143978415502,1.98,Austin,English,Pulse Point
401541,Facebook,Brand Awareness,Home,Men 35-44,Men,35-44,60 Days,60,2022-07-27,34607,104028,0.33267005037105396,0.02,2,low,13093.24,0.3783407981044297,6.0,Las Vegas,French,Homely Haven
356064,Facebook,Brand Awareness,Health,Men 25-34,Men,25-34,45 Days,45,2022-05-05,24116,72952,0.33057352779910076,0.13,6,mid,9179.9,0.38065599601924033,3.39,New York,French,Wellness Waves
971624,Facebook,Increase Sales,Technology,Men 18-24,Men,18-24,30 Days,30,2022-04-08,19757,60040,0.3290639573617588,0.06,10,high,7577.46,0.3835329250392266,6.19,Los Angeles,French,Tech Titans
799076,Facebook,Market Expansion,Food,Women 25-34,Women,25-34,45 Days,45,2022-04-18,29161,87895,0.33177086296148817,0.1,2,low,11033.02,0.3783484791330887,3.13,Las Vegas,Spanish,Epicurean Edge
981986,Facebook,Increase Sales,Home,Women 35-44,Women,35-44,30 Days,30,2022-01-02,14570,44677,0.3261185845065694,0.05,4,mid,5659.13,0.3884097460535347,4.01,New York,English,Dwell Delight
